order_id,order_date,customer_id,product_id,channel,ab_group,purchased,quantity,discount,revenue_yen,returned,rating
O0012737,2025-06-12,C001812,,web,A,0,0,0.0,0,0,
O0012738,2025-01-09,C000986,P000199,app,A,1,3,0.0806,15033,0,5.0
O0012739,2025-09-18,C002417,,web,A,0,0,0.0,0,0,
O0012740,2025-03-13,C000072,,web,B,0,0,0.0,0,0,
O0012741,2025-09-20,C002985,,web,A,0,0,0.0,0,0,
O0012742,2025-07-21,C001118,,app,A,0,0,0.0,0,0,
O0012743,2025-07-22,C002234,,app,B,0,0,0.0,0,0,
O0012744,2025-01-08,C002026,,web,A,0,0,0.0,0,0,
O0012745,2025-11-29,C001102,,store,B,0,0,0.0,0,0,
O0012746,2025-12-22,C002890,,app,B,0,0,0.0,0,0,
O0012747,2025-12-30,C000802,,app,B,0,0,0.0,0,0,
O0012748,2025-03-02,C002221,,web,A,0,0,0.0,0,0,
O0012749,2025-02-28,C002787,,app,A,0,0,0.0,0,0,
O0012750,2025-12-10,C000354,P000738,web,B,1,1,0.0241,854,0,5.0
O0012751,2025-03-13,C002752,,web,B,0,0,0.0,0,0,
O0012752,2025-10-03,C002671,,web,A,0,0,0.0,0,0,
O0012753,2025-06-02,C001140,P000055,store,B,1,3,0.0996,27161,0,4.15
O0012754,2025-12-25,C002517,,web,B,0,0,0.0,0,0,
O0012755,2025-12-30,C000020,P000730,app,B,1,2,0.1051,7947,0,
O0012756,2025-01-25,C000568,,web,B,0,0,0.0,0,0,
O0012757,2025-02-03,C002258,,web,B,0,0,0.0,0,0,
O0012758,2025-02-03,C002804,,web,A,0,0,0.0,0,0,
O0012759,2025-10-21,C000379,,web,A,0,0,0.0,0,0,
O0012760,2025-12-12,C002143,,store,B,0,0,0.0,0,0,
O0012761,2025-07-16,C000309,,web,A,0,0,0.0,0,0,
O0012762,2025-01-11,C002349,,app,A,0,0,0.0,0,0,
O0012763,2025-08-01,C002689,,web,A,0,0,0.0,0,0,
O0012764,2025-03-18,C001378,,web,B,0,0,0.0,0,0,
O0012765,2025-09-26,C000303,P000706,app,B,1,2,0.0707,2645,0,4.17
O0012766,2025-03-17,C000603,,web,A,0,0,0.0,0,0,
O0012767,2025-08-07,C001522,,web,B,0,0,0.0,0,0,
O0012768,2025-07-11,C002398,P000599,web,A,1,1,0.1572,94322,1,2.28
O0012769,2025-06-17,C001559,,web,A,0,0,0.0,0,0,
O0012770,2025-11-03,C001433,,app,A,0,0,0.0,0,0,
O0012771,2025-09-04,C001802,,store,A,0,0,0.0,0,0,
O0012772,2025-09-16,C002903,,web,A,0,0,0.0,0,0,
O0012773,2025-01-01,C002369,,web,A,0,0,0.0,0,0,
O0012774,2025-04-11,C000461,,web,A,0,0,0.0,0,0,
O0012775,2025-05-12,C000590,,app,B,0,0,0.0,0,0,
O0012776,2025-07-05,C001067,,web,B,0,0,0.0,0,0,
O0012777,2025-04-22,C000814,,web,A,0,0,0.0,0,0,
O0012778,2025-10-16,C002207,P000278,app,A,1,2,0.2053,116043,0,4.58
O0012779,2025-12-03,C002977,P000519,app,B,1,1,0.0563,1318,0,3.64
O0012780,2025-02-15,C001717,,app,B,0,0,0.0,0,0,
O0012781,2025-12-01,C002671,,app,B,0,0,0.0,0,0,
O0012782,2025-03-15,C001300,,web,B,0,0,0.0,0,0,
O0012783,2025-07-11,C002065,P000524,web,A,1,3,0.1014,5245,0,5.0
O0012784,2025-04-15,C002105,,app,A,0,0,0.0,0,0,
O0012785,2025-08-12,C000882,P000318,app,B,1,6,0.0724,55413,0,5.0
O0012786,2025-07-09,C002201,,web,A,0,0,0.0,0,0,
O0012787,2025-06-04,C001606,,web,A,0,0,0.0,0,0,
O0012788,2025-12-23,C001732,P000665,web,B,1,2,0.108,157588,0,3.87
O0012789,2025-12-15,C000757,,store,A,0,0,0.0,0,0,
O0012790,2025-12-22,C000958,,web,B,0,0,0.0,0,0,
O0012791,2025-07-25,C002574,,store,B,0,0,0.0,0,0,
O0012792,2025-11-02,C001857,,store,A,0,0,0.0,0,0,
O0012793,2025-04-09,C000392,P000567,app,B,1,2,0.0578,25341,1,4.41
O0012794,2025-03-24,C001636,P000075,store,B,1,3,0.1172,3741,0,5.0
O0012795,2025-01-05,C001856,,web,B,0,0,0.0,0,0,
O0012796,2025-12-30,C002393,,web,A,0,0,0.0,0,0,
O0012797,2025-04-04,C002559,P000721,web,A,1,2,0.1571,212674,0,5.0
O0012798,2025-09-18,C001961,,app,A,0,0,0.0,0,0,
O0012799,2025-04-26,C000038,P000732,store,A,1,3,0.0847,4898,0,4.07
O0012800,2025-12-28,C001491,,app,B,0,0,0.0,0,0,
O0012801,2025-11-25,C000620,P000111,web,B,1,3,0.0227,5452,0,4.31
O0012802,2025-12-21,C000057,,web,B,0,0,0.0,0,0,
O0012803,2025-12-06,C002771,,app,A,0,0,0.0,0,0,
O0012804,2025-05-09,C000501,P000457,app,B,1,4,0.065,3135,0,3.52
O0012805,2025-08-24,C000738,,app,A,0,0,0.0,0,0,
O0012806,2025-01-12,C001010,,store,A,0,0,0.0,0,0,
O0012807,2025-02-09,C001397,,web,A,0,0,0.0,0,0,
O0012808,2025-08-18,C001805,P000132,app,B,1,2,0.0928,1793,0,4.24
O0012809,2025-06-25,C000932,,web,A,0,0,0.0,0,0,
O0012810,2025-12-11,C002378,,app,A,0,0,0.0,0,0,
O0012811,2025-04-21,C000474,,app,A,0,0,0.0,0,0,
O0012812,2025-01-15,C002880,,app,A,0,0,0.0,0,0,
O0012813,2025-10-20,C002568,P000143,app,A,1,1,0.1552,2262,1,2.98
O0012814,2025-07-26,C001800,,web,A,0,0,0.0,0,0,
O0012815,2025-07-20,C000147,,store,B,0,0,0.0,0,0,
O0012816,2025-03-01,C002187,P000035,app,B,1,5,0.072,13226,0,5.0
O0012817,2025-02-14,C002114,,store,A,0,0,0.0,0,0,
O0012818,2025-05-27,C001865,,web,A,0,0,0.0,0,0,
O0012819,2025-09-13,C000841,P000037,web,B,1,3,0.07,23710,0,5.0
O0012820,2025-09-13,C001291,,app,B,0,0,0.0,0,0,
O0012821,2025-11-03,C001246,,app,B,0,0,0.0,0,0,
O0012822,2025-01-25,C001830,,web,A,0,0,0.0,0,0,
O0012823,2025-12-27,C000994,,web,B,0,0,0.0,0,0,
O0012824,2025-12-20,C001203,,app,A,0,0,0.0,0,0,
O0012825,2025-04-30,C002724,,web,B,0,0,0.0,0,0,
O0012826,2025-02-11,C001361,,web,A,0,0,0.0,0,0,
O0012827,2025-01-05,C001784,,app,B,0,0,0.0,0,0,
O0012828,2025-05-17,C002734,,app,A,0,0,0.0,0,0,
O0012829,2025-02-20,C002835,,web,A,0,0,0.0,0,0,
O0012830,2025-06-08,C001692,P000581,store,B,1,5,0.1283,13694,0,4.98
O0012831,2025-08-17,C000796,,store,A,0,0,0.0,0,0,
O0012832,2025-03-11,C000302,,app,B,0,0,0.0,0,0,
O0012833,2025-10-21,C002580,,app,A,0,0,0.0,0,0,
O0012834,2025-03-05,C001572,P000311,app,B,1,4,0.1335,5362,0,4.89
O0012835,2025-06-25,C001700,,web,B,0,0,0.0,0,0,
O0012836,2025-02-10,C002860,,web,B,0,0,0.0,0,0,
O0012837,2025-09-27,C001114,,web,B,0,0,0.0,0,0,
O0012838,2025-09-26,C000301,,web,A,0,0,0.0,0,0,
O0012839,2025-01-05,C002021,,store,B,0,0,0.0,0,0,
O0012840,2025-02-10,C002914,,store,B,0,0,0.0,0,0,
O0012841,2025-02-01,C000510,,app,B,0,0,0.0,0,0,
O0012842,2025-09-25,C002963,P000796,app,B,1,4,0.1968,65254,0,3.06
O0012843,2025-01-21,C001624,,store,B,0,0,0.0,0,0,
O0012844,2025-05-03,C001683,P000292,app,A,1,3,0.1136,33092,0,3.97
O0012845,2025-09-13,C002880,,web,A,0,0,0.0,0,0,
O0012846,2025-12-11,C000998,P000126,store,B,1,5,0.0875,13678,0,4.23
O0012847,2025-01-20,C002237,,app,A,0,0,0.0,0,0,
O0012848,2025-09-05,C000026,,web,A,0,0,0.0,0,0,
O0012849,2025-02-11,C002015,,web,A,0,0,0.0,0,0,
O0012850,2025-04-26,C000047,P000367,app,B,1,2,0.1214,971,0,5.0
O0012851,2025-05-23,C000013,,web,B,0,0,0.0,0,0,
O0012852,2025-08-20,C001165,,store,B,0,0,0.0,0,0,
O0012853,2025-02-11,C001118,,app,A,0,0,0.0,0,0,
O0012854,2025-02-17,C002350,,web,A,0,0,0.0,0,0,
O0012855,2025-02-14,C002675,,web,B,0,0,0.0,0,0,
O0012856,2025-03-30,C002828,,app,B,0,0,0.0,0,0,
O0012857,2025-01-04,C001871,P000206,web,B,1,2,0.1336,61599,0,5.0
O0012858,2025-03-15,C000465,,app,A,0,0,0.0,0,0,
O0012859,2025-03-22,C002013,,store,B,0,0,0.0,0,0,
O0012860,2025-08-21,C001464,,app,B,0,0,0.0,0,0,
O0012861,2025-07-31,C001588,,app,B,0,0,0.0,0,0,
O0012862,2025-01-24,C001506,,store,A,0,0,0.0,0,0,
O0012863,2025-10-17,C002649,,store,B,0,0,0.0,0,0,
O0012864,2025-07-04,C001141,P000110,store,A,1,3,0.0843,21420,0,4.28
O0012865,2025-12-26,C002894,,web,B,0,0,0.0,0,0,
O0012866,2025-08-09,C001620,,web,B,0,0,0.0,0,0,
O0012867,2025-07-04,C002064,,app,A,0,0,0.0,0,0,
O0012868,2025-10-25,C002776,,web,A,0,0,0.0,0,0,
O0012869,2025-01-25,C002444,,app,A,0,0,0.0,0,0,
O0012870,2025-01-30,C001316,,store,B,0,0,0.0,0,0,
O0012871,2025-01-05,C000613,,store,B,0,0,0.0,0,0,
O0012872,2025-12-19,C000414,,web,A,0,0,0.0,0,0,
O0012873,2025-09-23,C001092,P000308,store,B,1,4,0.1543,15178,0,5.0
O0012874,2025-08-08,C001997,,app,A,0,0,0.0,0,0,
O0012875,2025-01-25,C002396,P000124,app,B,1,3,0.2261,4909,0,3.39
O0012876,2025-03-31,C000095,,web,A,0,0,0.0,0,0,
O0012877,2025-10-06,C001387,P000291,web,A,1,1,0.0907,388,0,4.54
O0012878,2025-01-31,C002821,,app,B,0,0,0.0,0,0,
O0012879,2025-02-27,C002467,,app,B,0,0,0.0,0,0,
O0012880,2025-08-23,C002820,,store,A,0,0,0.0,0,0,
O0012881,2025-05-01,C002871,,web,A,0,0,0.0,0,0,
O0012882,2025-08-26,C000277,,web,B,0,0,0.0,0,0,
O0012883,2025-04-30,C002044,,web,B,0,0,0.0,0,0,
O0012884,2025-02-17,C001653,,app,B,0,0,0.0,0,0,
O0012885,2025-06-07,C001432,P000389,app,A,1,1,0.1577,6413,0,3.69
O0012886,2025-04-24,C002393,P000094,app,A,1,2,0.0533,2967,0,4.59
O0012887,2025-07-14,C002804,,web,B,0,0,0.0,0,0,
O0012888,2025-02-05,C001394,P000056,web,A,1,2,0.0808,4826,0,4.58
O0012889,2025-11-22,C001947,,web,A,0,0,0.0,0,0,
O0012890,2025-11-13,C001437,,web,B,0,0,0.0,0,0,
O0012891,2025-07-27,C001908,P000335,store,A,1,4,0.122,20730,0,4.79
O0012892,2025-03-30,C002911,P000635,web,B,1,2,0.1433,13537,0,
O0012893,2025-07-20,C002435,,web,A,0,0,0.0,0,0,
O0012894,2025-06-16,C000692,P000025,app,B,1,5,0.0847,12100,0,3.82
O0012895,2025-02-15,C002601,P000006,store,B,1,4,0.0919,9537,0,3.96
O0012896,2025-08-23,C001579,,app,A,0,0,0.0,0,0,
O0012897,2025-10-30,C001754,,web,A,0,0,0.0,0,0,
O0012898,2025-03-12,C000345,,app,A,0,0,0.0,0,0,
O0012899,2025-08-12,C001335,P000061,web,B,1,3,0.049,2716,0,4.2
O0012900,2025-09-10,C000908,,web,A,0,0,0.0,0,0,
O0012901,2025-02-23,C000264,,app,B,0,0,0.0,0,0,
O0012902,2025-07-12,C002553,,store,B,0,0,0.0,0,0,
O0012903,2025-02-17,C000388,,web,A,0,0,0.0,0,0,
O0012904,2025-09-08,C002150,,app,B,0,0,0.0,0,0,
O0012905,2025-08-18,C002236,,app,A,0,0,0.0,0,0,
O0012906,2025-09-26,C001837,,app,A,0,0,0.0,0,0,
O0012907,2025-10-14,C002521,,web,A,0,0,0.0,0,0,
O0012908,2025-03-29,C000342,,store,B,0,0,0.0,0,0,
O0012909,2025-06-02,C000049,,web,A,0,0,0.0,0,0,
O0012910,2025-01-04,C002553,,web,A,0,0,0.0,0,0,
O0012911,2025-08-02,C000550,,web,B,0,0,0.0,0,0,
O0012912,2025-03-02,C000895,,app,A,0,0,0.0,0,0,
O0012913,2025-07-21,C002070,,store,A,0,0,0.0,0,0,
O0012914,2025-07-29,C001605,,web,A,0,0,0.0,0,0,
O0012915,2025-10-07,C000603,,web,A,0,0,0.0,0,0,
O0012916,2025-07-16,C000701,P000694,store,B,1,2,0.1101,5952,0,4.21
O0012917,2025-05-15,C002509,,app,A,0,0,0.0,0,0,
O0012918,2025-10-31,C001563,,store,A,0,0,0.0,0,0,
O0012919,2025-01-24,C002768,,app,B,0,0,0.0,0,0,
O0012920,2025-02-19,C001687,,app,A,0,0,0.0,0,0,
O0012921,2025-09-17,C001991,P000746,app,A,1,2,0.1477,2936,0,5.0
O0012922,2025-01-28,C001022,,web,B,0,0,0.0,0,0,
O0012923,2025-06-25,C000090,,app,B,0,0,0.0,0,0,
O0012924,2025-08-10,C001518,,web,A,0,0,0.0,0,0,
O0012925,2025-08-07,C002191,,app,A,0,0,0.0,0,0,
O0012926,2025-08-14,C001219,,app,A,0,0,0.0,0,0,
O0012927,2025-04-24,C002581,,web,A,0,0,0.0,0,0,
O0012928,2025-10-16,C002093,P000767,app,B,1,4,0.1008,27298,1,2.42
O0012929,2025-05-19,C001519,,web,A,0,0,0.0,0,0,
O0012930,2025-04-22,C001632,P000062,store,B,1,3,0.0473,61395,0,
O0012931,2025-06-27,C000683,,web,A,0,0,0.0,0,0,
O0012932,2025-01-09,C002635,,app,A,0,0,0.0,0,0,
O0012933,2025-01-02,C000179,,web,B,0,0,0.0,0,0,
O0012934,2025-11-29,C000149,,web,A,0,0,0.0,0,0,
O0012935,2025-06-29,C002353,,web,A,0,0,0.0,0,0,
O0012936,2025-05-06,C000080,P000740,web,B,1,3,0.1541,14939,1,
O0012937,2025-07-23,C001529,,app,B,0,0,0.0,0,0,
O0012938,2025-07-10,C000566,,web,A,0,0,0.0,0,0,
O0012939,2025-06-08,C002044,,store,B,0,0,0.0,0,0,
O0012940,2025-03-05,C000356,,web,B,0,0,0.0,0,0,
O0012941,2025-05-19,C000795,,app,B,0,0,0.0,0,0,
O0012942,2025-03-19,C001578,,app,B,0,0,0.0,0,0,
O0012943,2025-02-15,C001134,,web,B,0,0,0.0,0,0,
O0012944,2025-12-30,C000601,,web,B,0,0,0.0,0,0,
O0012945,2025-06-08,C000187,P000708,web,A,1,3,0.1518,22373,1,3.86
O0012946,2025-02-17,C000049,,web,A,0,0,0.0,0,0,
O0012947,2025-08-07,C000576,,web,A,0,0,0.0,0,0,
O0012948,2025-10-30,C000848,,store,B,0,0,0.0,0,0,
O0012949,2025-09-15,C000360,,web,A,0,0,0.0,0,0,
O0012950,2025-09-11,C001528,,store,A,0,0,0.0,0,0,
O0012951,2025-12-02,C002657,,store,B,0,0,0.0,0,0,
O0012952,2025-10-13,C002143,P000090,web,B,1,3,0.0738,13961,0,5.0
O0012953,2025-04-16,C000922,,app,B,0,0,0.0,0,0,
O0012954,2025-02-26,C001316,,store,A,0,0,0.0,0,0,
O0012955,2025-08-13,C002309,P000525,web,B,1,3,0.1013,3722,0,5.0
O0012956,2025-07-30,C002889,,app,A,0,0,0.0,0,0,
O0012957,2025-10-19,C001655,,app,B,0,0,0.0,0,0,
O0012958,2025-01-06,C000599,,app,A,0,0,0.0,0,0,
O0012959,2025-12-02,C002603,,store,A,0,0,0.0,0,0,
O0012960,2025-08-23,C001543,,web,B,0,0,0.0,0,0,
O0012961,2025-11-04,C000090,,web,A,0,0,0.0,0,0,
O0012962,2025-03-19,C000760,,app,A,0,0,0.0,0,0,
O0012963,2025-06-13,C001598,,web,A,0,0,0.0,0,0,
O0012964,2025-01-11,C002421,,app,A,0,0,0.0,0,0,
O0012965,2025-10-10,C002557,,app,A,0,0,0.0,0,0,
O0012966,2025-12-30,C000564,,app,B,0,0,0.0,0,0,
O0012967,2025-01-22,C002169,,store,A,0,0,0.0,0,0,
O0012968,2025-01-27,C002885,,app,B,0,0,0.0,0,0,
O0012969,2025-02-17,C002397,,app,A,0,0,0.0,0,0,
O0012970,2025-04-17,C002150,P000016,store,B,1,2,0.123,1903,0,5.0
O0012971,2025-05-16,C002388,P000216,web,B,1,6,0.0998,2911,0,
O0012972,2025-05-20,C001671,,app,B,0,0,0.0,0,0,
O0012973,2025-03-30,C001820,,web,A,0,0,0.0,0,0,
O0012974,2025-06-19,C001598,P000200,app,B,1,4,0.0776,18192,0,3.68
O0012975,2025-07-24,C002867,P000042,store,B,1,4,0.0975,11622,0,3.96
O0012976,2025-05-13,C001088,,store,A,0,0,0.0,0,0,
O0012977,2025-05-23,C002331,,app,B,0,0,0.0,0,0,
O0012978,2025-10-06,C000064,,store,A,0,0,0.0,0,0,
O0012979,2025-08-18,C001256,,web,B,0,0,0.0,0,0,
O0012980,2025-04-04,C002746,,app,A,0,0,0.0,0,0,
O0012981,2025-09-04,C000730,,store,B,0,0,0.0,0,0,
O0012982,2025-03-05,C002385,P000315,app,A,1,1,0.1128,6636,0,5.0
O0012983,2025-10-05,C001508,,app,B,0,0,0.0,0,0,
O0012984,2025-07-19,C000405,,store,A,0,0,0.0,0,0,
O0012985,2025-06-05,C000320,,web,B,0,0,0.0,0,0,
O0012986,2025-06-17,C000367,P000746,app,A,1,2,0.1601,3346,1,3.07
O0012987,2025-02-16,C001397,,app,B,0,0,0.0,0,0,
O0012988,2025-04-23,C000925,,app,A,0,0,0.0,0,0,
O0012989,2025-02-15,C002684,P000689,store,B,1,4,0.1214,38272,0,4.49
O0012990,2025-03-21,C002290,P000583,web,A,1,2,0.129,4927,1,2.72
O0012991,2025-04-05,C000430,P000740,web,B,1,2,0.1123,9566,0,5.0
O0012992,2025-09-03,C001510,,store,B,0,0,0.0,0,0,
O0012993,2025-09-17,C002298,,web,A,0,0,0.0,0,0,
O0012994,2025-12-13,C001963,,app,B,0,0,0.0,0,0,
O0012995,2025-02-22,C000029,,store,A,0,0,0.0,0,0,
O0012996,2025-01-30,C000019,,store,A,0,0,0.0,0,0,
O0012997,2025-06-07,C001752,,app,A,0,0,0.0,0,0,
O0012998,2025-03-17,C002772,,store,B,0,0,0.0,0,0,
O0012999,2025-04-17,C000152,,app,B,0,0,0.0,0,0,
O0013000,2025-11-20,C000498,,web,A,0,0,0.0,0,0,
O0013001,2025-01-09,C000566,,app,B,0,0,0.0,0,0,
O0013002,2025-03-22,C000957,,app,B,0,0,0.0,0,0,
O0013003,2025-03-21,C002672,,store,A,0,0,0.0,0,0,
O0013004,2025-05-09,C002842,,web,B,0,0,0.0,0,0,
O0013005,2025-10-18,C000920,,web,A,0,0,0.0,0,0,
O0013006,2025-08-01,C002199,,web,B,0,0,0.0,0,0,
O0013007,2025-06-10,C000031,,web,B,0,0,0.0,0,0,
O0013008,2025-01-02,C001534,,app,B,0,0,0.0,0,0,
O0013009,2025-11-16,C001884,,app,A,0,0,0.0,0,0,
O0013010,2025-01-12,C002589,,web,B,0,0,0.0,0,0,
O0013011,2025-02-12,C002466,,web,A,0,0,0.0,0,0,
O0013012,2025-03-13,C000184,,web,A,0,0,0.0,0,0,
O0013013,2025-06-01,C001240,,app,B,0,0,0.0,0,0,
O0013014,2025-10-27,C000229,,store,B,0,0,0.0,0,0,
O0013015,2025-11-01,C000029,,store,B,0,0,0.0,0,0,
O0013016,2025-01-16,C000466,,app,A,0,0,0.0,0,0,
O0013017,2025-08-01,C002800,P000525,web,B,1,1,0.1451,1140,0,4.19
O0013018,2025-09-04,C000794,,web,B,0,0,0.0,0,0,
O0013019,2025-07-30,C002219,,app,B,0,0,0.0,0,0,
O0013020,2025-05-26,C002128,,app,A,0,0,0.0,0,0,
O0013021,2025-05-25,C002603,P000045,web,B,1,3,0.0791,15616,0,5.0
O0013022,2025-03-09,C001598,,web,B,0,0,0.0,0,0,
O0013023,2025-07-12,C002926,,store,A,0,0,0.0,0,0,
O0013024,2025-03-24,C001279,P000558,app,B,1,3,0.0954,124285,0,5.0
O0013025,2025-12-31,C002363,,app,A,0,0,0.0,0,0,
O0013026,2025-05-07,C002348,,app,B,0,0,0.0,0,0,
O0013027,2025-07-30,C001631,,app,B,0,0,0.0,0,0,
O0013028,2025-08-03,C000952,,web,B,0,0,0.0,0,0,
O0013029,2025-02-23,C000477,,store,A,0,0,0.0,0,0,
O0013030,2025-10-14,C000257,,web,A,0,0,0.0,0,0,
O0013031,2025-04-01,C001498,,web,A,0,0,0.0,0,0,
O0013032,2025-07-17,C001191,P000527,app,B,1,3,0.1295,2254,0,4.36
O0013033,2025-06-26,C000628,,app,B,0,0,0.0,0,0,
O0013034,2025-05-01,C002300,,app,B,0,0,0.0,0,0,
O0013035,2025-01-15,C000488,,store,A,0,0,0.0,0,0,
O0013036,2025-04-25,C001423,P000032,web,A,1,2,0.0981,5165,0,5.0
O0013037,2025-07-04,C001287,,web,A,0,0,0.0,0,0,
O0013038,2025-10-09,C002932,,web,A,0,0,0.0,0,0,
O0013039,2025-05-13,C000314,P000145,web,A,1,2,0.1473,2678,0,4.1
O0013040,2025-01-13,C002569,,app,B,0,0,0.0,0,0,
O0013041,2025-12-25,C002054,,app,B,0,0,0.0,0,0,
O0013042,2025-03-13,C002373,,web,B,0,0,0.0,0,0,
O0013043,2025-07-02,C002334,P000141,app,A,1,4,0.0837,64336,0,4.06
O0013044,2025-08-02,C002320,,app,B,0,0,0.0,0,0,
O0013045,2025-01-14,C001306,,store,B,0,0,0.0,0,0,
O0013046,2025-08-16,C001744,,web,A,0,0,0.0,0,0,
O0013047,2025-12-02,C001095,,app,B,0,0,0.0,0,0,
O0013048,2025-09-03,C002704,P000312,web,A,1,3,0.1875,24857,0,4.72
O0013049,2025-10-09,C000677,,store,A,0,0,0.0,0,0,
O0013050,2025-03-02,C001770,P000575,store,B,1,4,0.129,11546,0,4.57
O0013051,2025-06-07,C000634,,app,B,0,0,0.0,0,0,
O0013052,2025-12-31,C001118,P000334,app,B,1,2,0.1213,8174,0,4.82
O0013053,2025-07-21,C002890,,app,B,0,0,0.0,0,0,
O0013054,2025-11-27,C000588,,app,B,0,0,0.0,0,0,
O0013055,2025-09-10,C002658,,app,B,0,0,0.0,0,0,
O0013056,2025-08-28,C002440,P000330,app,B,1,3,0.1952,30012,0,4.9
O0013057,2025-07-20,C001099,,store,A,0,0,0.0,0,0,
O0013058,2025-04-12,C001114,,app,B,0,0,0.0,0,0,
O0013059,2025-09-10,C000017,,web,A,0,0,0.0,0,0,
O0013060,2025-10-17,C002373,P000660,app,B,1,3,0.0664,2453,0,5.0
O0013061,2025-06-16,C001999,,app,B,0,0,0.0,0,0,
O0013062,2025-07-12,C002950,,web,A,0,0,0.0,0,0,
O0013063,2025-08-21,C000875,,app,A,0,0,0.0,0,0,
O0013064,2025-10-04,C001197,P000086,web,A,1,1,0.0563,44441,0,4.23
O0013065,2025-07-04,C002060,P000733,app,A,1,1,0.1546,1984,0,4.53
O0013066,2025-05-12,C001023,,web,B,0,0,0.0,0,0,
O0013067,2025-01-01,C000957,,web,A,0,0,0.0,0,0,
O0013068,2025-07-18,C000511,,store,B,0,0,0.0,0,0,
O0013069,2025-09-10,C002965,,web,B,0,0,0.0,0,0,
O0013070,2025-01-29,C001427,,web,B,0,0,0.0,0,0,
O0013071,2025-10-27,C002309,P000516,web,B,1,2,0.1182,2060,0,4.87
O0013072,2025-07-19,C001963,,app,A,0,0,0.0,0,0,
O0013073,2025-08-25,C001799,,store,A,0,0,0.0,0,0,
O0013074,2025-01-15,C000939,P000751,app,B,1,2,0.0776,7810,0,2.84
O0013075,2025-08-11,C000947,,store,B,0,0,0.0,0,0,
O0013076,2025-03-31,C001457,P000464,web,A,1,3,0.1094,22555,1,3.44
O0013077,2025-11-19,C000407,,web,B,0,0,0.0,0,0,
O0013078,2025-11-08,C001612,,store,B,0,0,0.0,0,0,
O0013079,2025-06-13,C000273,,web,A,0,0,0.0,0,0,
O0013080,2025-10-25,C000826,,app,A,0,0,0.0,0,0,
O0013081,2025-06-26,C001900,,app,A,0,0,0.0,0,0,
O0013082,2025-06-01,C000071,,store,A,0,0,0.0,0,0,
O0013083,2025-09-07,C000135,,app,B,0,0,0.0,0,0,
O0013084,2025-05-31,C000647,P000301,store,A,1,5,0.1204,8928,1,3.69
O0013085,2025-04-24,C002268,,app,B,0,0,0.0,0,0,
O0013086,2025-03-03,C002410,,web,B,0,0,0.0,0,0,
O0013087,2025-05-22,C000003,,web,A,0,0,0.0,0,0,
O0013088,2025-10-30,C000835,,app,B,0,0,0.0,0,0,
O0013089,2025-01-29,C000171,,web,A,0,0,0.0,0,0,
O0013090,2025-03-13,C000042,,web,A,0,0,0.0,0,0,
O0013091,2025-01-29,C002827,,app,A,0,0,0.0,0,0,
O0013092,2025-01-26,C001275,,app,B,0,0,0.0,0,0,
O0013093,2025-10-15,C002386,,app,B,0,0,0.0,0,0,
O0013094,2025-08-27,C002048,,store,A,0,0,0.0,0,0,
O0013095,2025-11-14,C001349,,web,B,0,0,0.0,0,0,
O0013096,2025-11-27,C002258,,store,A,0,0,0.0,0,0,
O0013097,2025-09-11,C000747,,app,A,0,0,0.0,0,0,
O0013098,2025-11-21,C001242,,store,B,0,0,0.0,0,0,
O0013099,2025-09-24,C001136,,app,B,0,0,0.0,0,0,
O0013100,2025-12-03,C001716,,web,B,0,0,0.0,0,0,
O0013101,2025-09-25,C000632,,app,B,0,0,0.0,0,0,
O0013102,2025-03-02,C002237,,store,A,0,0,0.0,0,0,
O0013103,2025-01-24,C002526,,app,B,0,0,0.0,0,0,
O0013104,2025-12-12,C002668,,store,A,0,0,0.0,0,0,
O0013105,2025-08-29,C002683,P000778,web,A,1,1,0.1953,52544,0,
O0013106,2025-01-31,C001920,P000195,store,A,1,2,0.1396,49975,0,4.15
O0013107,2025-08-03,C002394,,store,B,0,0,0.0,0,0,
O0013108,2025-10-14,C002073,,store,B,0,0,0.0,0,0,
O0013109,2025-09-07,C002860,P000455,app,A,1,2,0.0936,13310,0,5.0
O0013110,2025-08-29,C000297,,store,A,0,0,0.0,0,0,
O0013111,2025-12-06,C000596,,app,A,0,0,0.0,0,0,
O0013112,2025-05-14,C001262,P000493,app,A,1,4,0.0953,13176,0,5.0
O0013113,2025-07-25,C001863,,store,A,0,0,0.0,0,0,
O0013114,2025-10-01,C002667,,web,A,0,0,0.0,0,0,
O0013115,2025-05-17,C000285,,store,A,0,0,0.0,0,0,
O0013116,2025-04-25,C000483,,app,B,0,0,0.0,0,0,
O0013117,2025-07-07,C002583,,web,A,0,0,0.0,0,0,
O0013118,2025-01-01,C000930,P000480,app,B,1,3,0.0849,3203,1,
O0013119,2025-03-13,C000051,,app,B,0,0,0.0,0,0,
O0013120,2025-04-16,C002034,,web,A,0,0,0.0,0,0,
O0013121,2025-03-19,C002634,,app,A,0,0,0.0,0,0,
O0013122,2025-11-01,C002707,,web,B,0,0,0.0,0,0,
O0013123,2025-06-01,C002563,,app,B,0,0,0.0,0,0,
O0013124,2025-04-22,C000178,,web,B,0,0,0.0,0,0,
O0013125,2025-12-14,C000405,,web,A,0,0,0.0,0,0,
O0013126,2025-05-01,C002612,,web,A,0,0,0.0,0,0,
O0013127,2025-06-05,C002079,,web,B,0,0,0.0,0,0,
O0013128,2025-06-13,C000661,,app,A,0,0,0.0,0,0,
